"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Symbol"
"Synj1",-0.212347374786059,5.58141339651616,-1.72565582270462,0.108661266408985,0.681789211008902,-5.056130770621,"Synj1"
"Trip4",-0.104059380538164,4.57134940910053,-1.72541615878198,0.108705568421041,0.681819337396652,-5.0564814838828,"Trip4"
"Gm4925",-0.48057822426329,-0.102635466870461,-1.72505812526079,0.10877178094662,0.681824242753053,-5.05700535858084,"Gm4925"
"Zfp646",-0.141497539082683,5.32257876430793,-1.72495074321747,0.108791646491296,0.681824242753053,-5.05716246709819,"Zfp646"
"5033406O09Rik",0.222616232923914,3.52869997853778,1.72443647716615,0.108886829658744,0.681824242753053,-5.05791479689791,"5033406O09Rik"
"Tmem120a",-0.268435156506178,4.99357661762261,-1.72435519561222,0.108901880445343,0.681824242753053,-5.05803369275881,"Tmem120a"
"Zrsr1",0.143293598589456,3.56562683626808,1.72434453401269,0.108903854774936,0.681824242753053,-5.05804928792658,"Zrsr1"
"Ccdc173",-0.388266420107433,-0.682851283996798,-1.72373671712324,0.1090164636073,0.68193874454331,-5.05893826998712,"Ccdc173"
"Afap1",0.223298002669423,3.66517681047588,1.72364479523932,0.10903350274262,0.68193874454331,-5.05907269665891,"Afap1"
"Nabp2",-0.205021159906689,5.50439196851353,-1.72360615533073,0.109040665948643,0.68193874454331,-5.05912920240282,"Nabp2"
"Gm34267",0.317953340013777,0.387136259034557,1.72294239113245,0.109163782086271,0.682403819079252,-5.06009974900036,"Gm34267"
"Plcb2",0.238912525079784,1.5265740560708,1.72256804811689,0.109233270188195,0.682403819079252,-5.06064700754019,"Plcb2"
"Celf6",-0.575750598442886,1.17450322060031,-1.7223750648376,0.109269108367594,0.682403819079252,-5.06092910481307,"Celf6"
"M6pr",0.122636870804847,7.4021833235048,1.72235320689268,0.109273168178845,0.682403819079252,-5.0609610548979,"M6pr"
"Slit3",1.83091871230024,-1.76993538708534,1.72148724589193,0.109434116031739,0.683161763769924,-5.06222664403231,"Slit3"
"Arsa",-0.204926346429591,4.47507349923901,-1.72115730695611,0.109495493841401,0.683297801589453,-5.06270874271568,"Arsa"
"Mars1",-0.367724156187819,4.82561042882009,-1.72077428600113,0.109566784627735,0.683366245769288,-5.06326833280377,"Mars1"
"Trak2",-0.147458074684454,5.65326572069539,-1.72067300818618,0.109585642100075,0.683366245769288,-5.06341628604998,"Trak2"
"Slc13a1",-0.440372872008431,6.02349357494562,-1.72041890192733,0.109632968194608,0.683414468763863,-5.0637874776644,"Slc13a1"
"Zswim5",-0.223128208093005,3.40554876954362,-1.72008916230795,0.109694407632621,0.683550602941039,-5.06426910256344,"Zswim5"
"Gm20275",0.320084130490378,1.78500913312181,1.71971210447144,0.109764701109245,0.683741792077471,-5.06481977238707,"Gm20275"
"Cep44",0.213071147833099,2.74899128510619,1.71911416380174,0.109876254734529,0.684189766584668,-5.06569287681841,"Cep44"
"Pgam2",-0.447102460425743,0.0752151094833845,-1.71856148717807,0.109979453031075,0.684585408860216,-5.06649972232733,"Pgam2"
"Dact2",0.151532518386567,5.11688972295844,1.71761664575215,0.110156076907332,0.685437650864258,-5.06787871684128,"Dact2"
"Zfp618",-0.374899433276275,4.42553759058949,-1.71707376298295,0.110257674221961,0.685747969215243,-5.06867084354217,"Zfp618"
"Phtf2",0.264326225673437,1.87255340883976,1.71691427178044,0.110287537821798,0.685747969215243,-5.06890352993719,"Phtf2"
"Dnttip2",0.168736417913903,5.13649254794934,1.71654870422458,0.110356014776613,0.685747969215243,-5.06943681727035,"Dnttip2"
"Ubr5",-0.18583317604499,7.14017984381988,-1.71619396617925,0.110422499156832,0.685747969215243,-5.06995424014678,"Ubr5"
"Spire1",0.375370023723297,2.11857468862557,1.7160534914468,0.110448836481324,0.685747969215243,-5.0701591192754,"Spire1"
"Agtrap",-0.132256075607249,4.62321812460896,-1.71595915512098,0.110466526529355,0.685747969215243,-5.07029670084912,"Agtrap"
"Gm6548",0.339201192099529,3.45581228509829,1.71586574644003,0.110484045095162,0.685747969215243,-5.07043292496854,"Gm6548"
"Gm28913",-0.451451934203429,-0.854591040869918,-1.71515523216295,0.110617380782401,0.686233476888307,-5.07146896676136,"Gm28913"
